,gw_eui,timestamp_unix_millis,timestamp_utc_iso_string,rssi_dbm,snr_db,distance_to_gw_km,land_or_sea,gw_lon_deg_wgs84,gw_lat_deg_wgs84,dev_lon_deg_wgs84,dev_lat_deg_wgs84
13925,7076FF0056060728,1652171961640,2022-05-10T08:39:21.640Z,-125,7.8,53.497,sea,-27.318846,38.730213,-27.9214126,38.8343012
13927,7076FF0056060728,1652172116640,2022-05-10T08:41:56.640Z,-120,3.2,53.502,sea,-27.318829,38.730145,-27.9215949,38.8337081
13928,7076FF0056060728,1652172270650,2022-05-10T08:44:30.650Z,-121,6.5,53.502,sea,-27.318834,38.730152,-27.9217584,38.8331455
13930,7076FF0056060728,1652172424650,2022-05-10T08:47:04.650Z,-110,6.5,53.508,sea,-27.318855,38.730164,-27.9220029,38.8326112
13932,7076FF0056060728,1652172578680,2022-05-10T08:49:38.680Z,-119,1.8,53.506,sea,-27.318836,38.730137,-27.9221112,38.8320289
13934,7076FF0056060728,1652172732640,2022-05-10T08:52:12.640Z,-117,4.5,53.493,sea,-27.318872,38.73022,-27.9221527,38.8315218
13936,7076FF0056060728,1652172922670,2022-05-10T08:55:22.670Z,-119,4.0,53.489,sea,-27.31885,38.730194,-27.9222394,38.8309204
13937,7076FF0056060728,1652173077720,2022-05-10T08:57:57.720Z,-112,4.8,53.465,sea,-27.318836,38.730114,-27.9220787,38.8303478
13940,7076FF0056060728,1652173231710,2022-05-10T09:00:31.710Z,-124,8.0,53.461,sea,-27.318855,38.73016,-27.9222127,38.8297808
13941,7076FF0056060728,1652173385680,2022-05-10T09:03:05.680Z,-116,1.5,53.436,sea,-27.318829,38.73012,-27.9220198,38.829261
13944,7076FF0056060728,1652173539730,2022-05-10T09:05:39.730Z,-113,4.8,53.393,sea,-27.318813,38.730114,-27.9216324,38.828755
13945,7076FF0056060728,1652173693700,2022-05-10T09:08:13.700Z,-106,7.2,53.344,sea,-27.318811,38.730114,-27.921169,38.8283194
13948,7076FF0056060728,1652173848675,2022-05-10T09:10:48.675Z,-115,7.0,53.28,sea,-27.31883,38.73016,-27.9205416,38.8279446
13950,7076FF0056060728,1652174002655,2022-05-10T09:13:22.655Z,-109,7.2,53.215,sea,-27.318825,38.73014,-27.9198195,38.8277349
13952,7076FF0056060728,1652174156650,2022-05-10T09:15:56.650Z,-117,7.2,53.139,sea,-27.318829,38.73014,-27.9189681,38.8275815
13955,7076FF0056060728,1652174340650,2022-05-10T09:19:00.650Z,-108,9.0,53.053,sea,-27.318815,38.73012,-27.9179537,38.8275021
13956,7076FF0056060728,1652174494650,2022-05-10T09:21:34.650Z,-112,5.0,52.987,sea,-27.318813,38.730103,-27.9171909,38.8274356
13959,7076FF0056060728,1652174648670,2022-05-10T09:24:08.670Z,-111,6.0,52.925,sea,-27.318827,38.730106,-27.9164921,38.8273702
13960,7076FF0056060728,1652174802660,2022-05-10T09:26:42.660Z,-120,1.5,52.874,sea,-27.31881,38.73011,-27.9158531,38.8274484
13961,7076FF0056060728,1652174956660,2022-05-10T09:29:16.660Z,-117,3.2,52.84,sea,-27.318811,38.730133,-27.9153814,38.8277582
13964,7076FF0056060728,1652175110680,2022-05-10T09:31:50.680Z,-113,9.2,52.779,sea,-27.318815,38.73017,-27.9146632,38.8278171
13966,7076FF0056060728,1652175264700,2022-05-10T09:34:24.700Z,-107,6.8,52.729,sea,-27.318823,38.730175,-27.9140743,38.8278512
13969,7076FF0056060728,1652175418730,2022-05-10T09:36:58.730Z,-111,9.2,52.669,sea,-27.318817,38.73017,-27.9134071,38.8276562
13971,7076FF0056060728,1652175575650,2022-05-10T09:39:35.650Z,-115,2.0,52.613,sea,-27.31883,38.73012,-27.9127218,38.8277503
13973,7076FF0056060728,1652175761710,2022-05-10T09:42:41.710Z,-113,6.8,52.582,sea,-27.318817,38.73014,-27.9122331,38.8281726
13974,7076FF0056060728,1652175915660,2022-05-10T09:45:15.660Z,-120,3.8,52.532,sea,-27.318829,38.730164,-27.9116224,38.8283145
13976,7076FF0056060728,1652176070650,2022-05-10T09:47:50.650Z,-115,8.5,52.477,sea,-27.318823,38.73015,-27.9109944,38.8282054
13980,7076FF0056060728,1652176224700,2022-05-10T09:50:24.700Z,-113,7.8,52.434,sea,-27.318823,38.730118,-27.910442,38.8283363
13981,7076FF0056060728,1652176378650,2022-05-10T09:52:58.650Z,-124,3.8,52.38,sea,-27.318838,38.73012,-27.9098507,38.8282342
13983,7076FF0056060728,1652176532650,2022-05-10T09:55:32.650Z,-102,7.0,52.369,sea,-27.318819,38.730125,-27.9097518,38.8280732
13985,7076FF0056060728,1652176685640,2022-05-10T09:58:05.640Z,-122,7.5,52.356,sea,-27.318842,38.730145,-27.9095892,38.8281915
13988,7076FF0056060728,1652176839690,2022-05-10T10:00:39.690Z,-115,6.2,52.332,sea,-27.318842,38.730137,-27.9092904,38.828246
13992,7076FF0056060728,1652176993655,2022-05-10T10:03:13.655Z,-125,7.0,52.316,sea,-27.318827,38.730152,-27.9090732,38.828298
13993,7076FF0056060728,1652177183630,2022-05-10T10:06:23.630Z,-110,4.2,52.286,sea,-27.318823,38.730103,-27.9086852,38.8283609
13996,7076FF0056060728,1652177337680,2022-05-10T10:08:57.680Z,-112,5.5,52.261,sea,-27.318836,38.730125,-27.9083835,38.8284684
13997,7076FF0056060728,1652177491705,2022-05-10T10:11:31.705Z,-105,9.0,52.176,sea,-27.318829,38.730118,-27.9074299,38.8282478
14001,7076FF0056060728,1652177645655,2022-05-10T10:14:05.655Z,-115,8.2,51.6,sea,-27.318825,38.730114,-27.9011304,38.8263802
14003,7076FF0056060728,1652177799690,2022-05-10T10:16:39.690Z,-111,9.0,51.023,sea,-27.318829,38.73018,-27.8948554,38.8245073
14005,7076FF0056060728,1652177953700,2022-05-10T10:19:13.700Z,-121,7.5,50.448,sea,-27.318834,38.730175,-27.8885539,38.8227224
14007,7076FF0056060728,1652178108750,2022-05-10T10:21:48.750Z,-113,7.8,49.86,sea,-27.318827,38.730114,-27.8821042,38.8208162
14008,7076FF0056060728,1652178262660,2022-05-10T10:24:22.660Z,-119,7.2,49.27,sea,-27.31885,38.730152,-27.8756906,38.8188758
14011,7076FF0056060728,1652178416640,2022-05-10T10:26:56.640Z,-107,8.8,48.683,sea,-27.318842,38.73014,-27.8692667,38.8169494
14014,7076FF0056060728,1652178581665,2022-05-10T10:29:41.665Z,-112,6.8,48.053,sea,-27.318836,38.730133,-27.8623538,38.8149604
14015,7076FF0056060728,1652178736630,2022-05-10T10:32:16.630Z,-107,9.0,47.452,sea,-27.318834,38.730145,-27.8557534,38.8130874
14018,7076FF0056060728,1652178890640,2022-05-10T10:34:50.640Z,-108,8.2,46.858,sea,-27.318825,38.73011,-27.8491927,38.8113055
14020,7076FF0056060728,1652179044720,2022-05-10T10:37:24.720Z,-110,7.8,46.262,sea,-27.318836,38.730152,-27.8426595,38.8095169
14022,7076FF0056060728,1652179198630,2022-05-10T10:39:58.630Z,-105,8.0,45.672,sea,-27.31883,38.730145,-27.8361341,38.8077882
14026,7076FF0056060728,1652179356665,2022-05-10T10:42:36.665Z,-108,8.8,45.066,sea,-27.318834,38.73011,-27.8294297,38.8060905
14028,7076FF0056060728,1652179510650,2022-05-10T10:45:10.650Z,-113,9.0,44.469,sea,-27.318844,38.73013,-27.8228431,38.8043995
14032,7076FF0056060728,1652179691650,2022-05-10T10:48:11.650Z,-108,9.5,43.781,sea,-27.318848,38.730125,-27.815239,38.802399
14033,7076FF0056060728,1652179845660,2022-05-10T10:50:45.660Z,-106,8.0,43.196,sea,-27.318842,38.730137,-27.8087704,38.8007014
14035,7076FF0056060728,1652180000650,2022-05-10T10:53:20.650Z,-108,7.0,42.615,sea,-27.318842,38.73014,-27.8023549,38.7990018
14039,7076FF0056060728,1652180154610,2022-05-10T10:55:54.610Z,-108,8.0,42.041,sea,-27.318838,38.730125,-27.7960249,38.7972415
14041,7076FF0056060728,1652180308660,2022-05-10T10:58:28.660Z,-106,8.5,41.47,sea,-27.318834,38.730125,-27.7897306,38.7954636
14044,7076FF0056060728,1652180462675,2022-05-10T11:01:02.675Z,-110,7.2,40.899,sea,-27.318857,38.73015,-27.7834789,38.7936452
14045,7076FF0056060728,1652180652685,2022-05-10T11:04:12.685Z,-101,7.8,40.199,sea,-27.318829,38.730118,-27.7757306,38.791436
14047,7076FF0056060728,1652180806690,2022-05-10T11:06:46.690Z,-108,7.5,39.625,sea,-27.31881,38.730133,-27.7694095,38.7895695
14050,7076FF0056060728,1652180961640,2022-05-10T11:09:21.640Z,-108,7.5,39.037,sea,-27.318851,38.730152,-27.7629644,38.7877142
14051,7076FF0056060728,1652181115755,2022-05-10T11:11:55.755Z,-120,7.2,38.455,sea,-27.318827,38.73015,-27.7565328,38.7858269
14054,7076FF0056060728,1652181269670,2022-05-10T11:14:29.670Z,-108,8.5,37.877,sea,-27.318834,38.730133,-27.7501742,38.7839154
14055,7076FF0056060728,1652181424650,2022-05-10T11:17:04.650Z,-119,9.5,37.295,sea,-27.318811,38.73011,-27.7437487,38.7819582
14058,7076FF0056060728,1652181578670,2022-05-10T11:19:38.670Z,-109,8.5,36.718,sea,-27.318817,38.730114,-27.7374024,38.7799637
14060,7076FF0056060728,1652181732650,2022-05-10T11:22:12.650Z,-107,7.0,36.138,sea,-27.318832,38.73013,-27.731046,38.7779105
14063,7076FF0056060728,1652181886645,2022-05-10T11:24:46.645Z,-105,7.5,35.556,sea,-27.318838,38.730133,-27.724638,38.775967
14065,7076FF0056060728,1652182076640,2022-05-10T11:27:56.640Z,-115,9.0,34.841,sea,-27.31884,38.730087,-27.716728,38.7736081
14068,7076FF0056060728,1652182230685,2022-05-10T11:30:30.685Z,-106,6.8,34.267,sea,-27.31885,38.73012,-27.710391,38.7716769
14071,7076FF0056060728,1652182384645,2022-05-10T11:33:04.645Z,-113,9.2,33.706,sea,-27.318827,38.730103,-27.7041605,38.7698031
14074,7076FF0056060728,1652182539670,2022-05-10T11:35:39.670Z,-110,8.5,33.151,sea,-27.318836,38.730087,-27.6980212,38.7679138
14080,7076FF0056060728,1652182693730,2022-05-10T11:38:13.730Z,-113,9.2,32.597,sea,-27.318815,38.7301,-27.6918633,38.7660141
14083,7076FF0056060728,1652182848660,2022-05-10T11:40:48.660Z,-109,7.0,32.041,sea,-27.318829,38.730095,-27.6857081,38.7640927
14086,7076FF0056060728,1652183002670,2022-05-10T11:43:22.670Z,-125,8.8,31.482,sea,-27.31883,38.73009,-27.6795084,38.762181
14088,7076FF0056060728,1652183156685,2022-05-10T11:45:56.685Z,-109,7.5,30.923,sea,-27.318829,38.73009,-27.6732703,38.7603559
14089,7076FF0056060728,1652183310650,2022-05-10T11:48:30.650Z,-116,7.2,30.36,sea,-27.318829,38.730087,-27.6670057,38.7584408
14092,7076FF0056060728,1652183497650,2022-05-10T11:51:37.650Z,-113,5.8,29.677,sea,-27.31882,38.73009,-27.6593849,38.7560739
14095,7076FF0056060728,1652183652650,2022-05-10T11:54:12.650Z,-122,3.8,29.102,sea,-27.318848,38.730114,-27.65298,38.75417
14097,7076FF0056060728,1652183806630,2022-05-10T11:56:46.630Z,-107,8.2,28.539,sea,-27.318817,38.73012,-27.6466529,38.7522332
14101,7076FF0056060728,1652183960670,2022-05-10T11:59:20.670Z,-113,9.8,27.969,sea,-27.318829,38.730103,-27.6402715,38.7502671
14102,7076FF0056060728,1652184115645,2022-05-10T12:01:55.645Z,-114,4.2,27.41,sea,-27.31885,38.730118,-27.6340512,38.7479712
14105,7076FF0056060728,1652184269680,2022-05-10T12:04:29.680Z,-119,0.5,26.862,sea,-27.318808,38.730083,-27.6278684,38.7456084
14108,7076FF0056060728,1652184423680,2022-05-10T12:07:03.680Z,-113,6.8,26.308,sea,-27.318808,38.730103,-27.6216526,38.7431652
14109,7076FF0056060728,1652184578670,2022-05-10T12:09:38.670Z,-111,4.2,25.752,sea,-27.318829,38.730083,-27.6154149,38.7407197
14112,7076FF0056060728,1652184732660,2022-05-10T12:12:12.660Z,-115,3.0,25.21,sea,-27.31883,38.73009,-27.6092802,38.7382538
14113,7076FF0056060728,1652184922665,2022-05-10T12:15:22.665Z,-122,-6.5,24.544,sea,-27.318832,38.730083,-27.6017167,38.7351704
14117,7076FF0056060728,1652185077640,2022-05-10T12:17:57.640Z,-111,8.2,24.006,sea,-27.318827,38.730103,-27.5955628,38.7326931
14121,7076FF0056060728,1652185232690,2022-05-10T12:20:32.690Z,-115,4.5,23.495,sea,-27.31882,38.730083,-27.5896791,38.7302872
14124,7076FF0056060728,1652185387650,2022-05-10T12:23:07.650Z,-102,9.8,22.958,sea,-27.318829,38.730083,-27.5834862,38.728445
14126,7076FF0056060728,1652185542645,2022-05-10T12:25:42.645Z,-106,6.8,22.417,sea,-27.31882,38.730083,-27.5772089,38.7267381
14129,7076FF0056060728,1652185697675,2022-05-10T12:28:17.675Z,-108,2.0,21.884,sea,-27.318823,38.730114,-27.5710149,38.7250063
14131,7076FF0056060728,1652185851740,2022-05-10T12:30:51.740Z,-113,7.5,21.351,sea,-27.318834,38.7301,-27.5648119,38.7234993
14134,7076FF0056060728,1652186005690,2022-05-10T12:33:25.690Z,-96,6.2,20.818,sea,-27.318836,38.730118,-27.5585915,38.7219678
14136,7076FF0056060728,1652186159710,2022-05-10T12:35:59.710Z,-125,6.5,20.283,sea,-27.318838,38.730106,-27.5523226,38.720414
14137,7076FF0056060728,1652186349630,2022-05-10T12:39:09.630Z,-112,7.0,19.629,sea,-27.318832,38.730114,-27.544606,38.7183917
14140,7076FF0056060728,1652186503680,2022-05-10T12:41:43.680Z,-118,6.5,19.098,sea,-27.318844,38.730106,-27.5383287,38.716778
14142,7076FF0056060728,1652186657680,2022-05-10T12:44:17.680Z,-108,8.0,18.576,sea,-27.31884,38.730114,-27.5321068,38.7151272
14143,7076FF0056060728,1652186811640,2022-05-10T12:46:51.640Z,-113,9.8,18.044,sea,-27.318846,38.730114,-27.5257423,38.7134987
14144,7076FF0056060728,1652186965670,2022-05-10T12:49:25.670Z,-107,7.5,17.511,sea,-27.318848,38.730103,-27.519333,38.7118727
14146,7076FF0056060728,1652187119630,2022-05-10T12:51:59.630Z,-118,9.2,16.981,sea,-27.318844,38.73012,-27.5129133,38.7102183
14148,7076FF0056060728,1652187273730,2022-05-10T12:54:33.730Z,-105,9.5,16.455,sea,-27.31884,38.730125,-27.5064681,38.7085067
14149,7076FF0056060728,1652187427660,2022-05-10T12:57:07.660Z,-121,9.2,15.935,sea,-27.318855,38.730133,-27.5000849,38.706864
14150,7076FF0056060728,1652187581710,2022-05-10T12:59:41.710Z,-109,9.5,15.42,sea,-27.318865,38.730118,-27.4937181,38.7052417
14151,7076FF0056060728,1652187741610,2022-05-10T13:02:21.610Z,-114,9.2,14.898,sea,-27.318855,38.73012,-27.4871543,38.7035355
14153,7076FF0056060728,1652187931680,2022-05-10T13:05:31.680Z,-103,8.2,14.286,sea,-27.31885,38.730125,-27.4793666,38.7014919
14154,7076FF0056060728,1652188085670,2022-05-10T13:08:05.670Z,-117,9.5,13.794,sea,-27.318851,38.73011,-27.4730252,38.6998337
14155,7076FF0056060728,1652188239660,2022-05-10T13:10:39.660Z,-113,9.0,13.311,sea,-27.318851,38.73015,-27.4667162,38.6982255
14157,7076FF0056060728,1652188393650,2022-05-10T13:13:13.650Z,-118,9.2,12.833,sea,-27.318846,38.73014,-27.4603865,38.6966506
14159,7076FF0056060728,1652188547640,2022-05-10T13:15:47.640Z,-101,7.2,12.353,sea,-27.318842,38.730137,-27.4540054,38.695226
14160,7076FF0056060728,1652188702710,2022-05-10T13:18:22.710Z,-113,6.0,11.886,sea,-27.318844,38.73014,-27.4476118,38.6936745
14162,7076FF0056060728,1652188856690,2022-05-10T13:20:56.690Z,-105,8.2,11.424,sea,-27.318829,38.730118,-27.4411974,38.6921883
14165,7076FF0056060728,1652189010680,2022-05-10T13:23:30.680Z,-113,6.2,10.979,sea,-27.318829,38.730137,-27.4347808,38.6905995
14167,7076FF0056060728,1652189164670,2022-05-10T13:26:04.670Z,-115,5.5,10.549,sea,-27.318848,38.730152,-27.4283158,38.688886
14168,7076FF0056060728,1652189354640,2022-05-10T13:29:14.640Z,-105,6.5,10.039,sea,-27.31886,38.730114,-27.4202936,38.6866955
14169,7076FF0056060728,1652189509740,2022-05-10T13:31:49.740Z,-112,7.0,9.646,sea,-27.318842,38.730133,-27.4136675,38.6848601
14171,7076FF0056060728,1652189664660,2022-05-10T13:34:24.660Z,-110,6.2,9.276,sea,-27.318838,38.73013,-27.4070102,38.68296
14173,7076FF0056060728,1652189818740,2022-05-10T13:36:58.740Z,-115,3.2,8.933,sea,-27.318874,38.730125,-27.4003962,38.6810626
14175,7076FF0056060728,1652189973700,2022-05-10T13:39:33.700Z,-123,3.5,8.637,sea,-27.318863,38.730175,-27.3938971,38.6791422
14176,7076FF0056060728,1652190128640,2022-05-10T13:42:08.640Z,-108,4.0,8.351,sea,-27.318869,38.73016,-27.3872948,38.6773465
14177,7076FF0056060728,1652190283730,2022-05-10T13:44:43.730Z,-105,8.8,8.112,sea,-27.318846,38.73016,-27.3808108,38.6755325
14178,7076FF0056060728,1652190438660,2022-05-10T13:47:18.660Z,-108,7.2,7.898,sea,-27.318884,38.730125,-27.3743012,38.6737797
14181,7076FF0056060728,1652190593670,2022-05-10T13:49:53.670Z,-108,8.5,7.73,sea,-27.318863,38.73012,-27.3678949,38.6720793
14182,7076FF0056060728,1652190784630,2022-05-10T13:53:04.630Z,-106,9.0,7.586,sea,-27.318865,38.73016,-27.360025,38.669969
14183,7076FF0056060728,1652190938730,2022-05-10T13:55:38.730Z,-108,9.8,7.518,sea,-27.318832,38.73019,-27.3535543,38.6682472
14184,7076FF0056060728,1652191093670,2022-05-10T13:58:13.670Z,-97,9.5,7.49,sea,-27.318842,38.73015,-27.3469817,38.6664708
14186,7076FF0056060728,1652191247660,2022-05-10T14:00:47.660Z,-109,8.8,7.515,sea,-27.318819,38.730167,-27.3403111,38.6646956
14187,7076FF0056060728,1652191401650,2022-05-10T14:03:21.650Z,-98,10.0,7.585,sea,-27.318811,38.730183,-27.3336554,38.6629624
14188,7076FF0056060728,1652191555790,2022-05-10T14:05:55.790Z,-119,8.2,7.702,sea,-27.318813,38.730145,-27.3269854,38.6611753
14190,7076FF0056060728,1652191709700,2022-05-10T14:08:29.700Z,-104,10.8,7.88,sea,-27.318836,38.73018,-27.3204187,38.659323
14192,7076FF0056060728,1652191863710,2022-05-10T14:11:03.710Z,-113,8.2,8.09,sea,-27.318825,38.73015,-27.3137699,38.6575001
14193,7076FF0056060728,1652192017680,2022-05-10T14:13:37.680Z,-112,7.8,8.33,sea,-27.318842,38.730167,-27.3070815,38.6558175
14194,7076FF0056060728,1652192207670,2022-05-10T14:16:47.670Z,-123,-0.5,8.683,sea,-27.318813,38.730167,-27.2989012,38.6536455
14195,7076FF0056060728,1652192361650,2022-05-10T14:19:21.650Z,-107,6.5,8.997,sea,-27.31881,38.73014,-27.2921535,38.6519518
14197,7076FF0056060728,1652192515670,2022-05-10T14:21:55.670Z,-114,8.5,9.344,sea,-27.318823,38.73012,-27.2856311,38.6501855
14198,7076FF0056060728,1652192669820,2022-05-10T14:24:29.820Z,-98,7.8,9.624,sea,-27.31882,38.730145,-27.2787979,38.6494266
14200,7076FF0056060728,1652192824750,2022-05-10T14:27:04.750Z,-113,9.8,9.74,sea,-27.318823,38.730133,-27.2721527,38.6504743
14230,7076FF0056060728,1652308548700,2022-05-11T22:35:48.700Z,-106,6.5,10.014,sea,-27.318817,38.73013,-27.272958,38.647487
14231,7076FF0056060728,1652308684020,2022-05-11T22:38:04.020Z,-101,9.0,10.268,sea,-27.318815,38.730145,-27.277295,38.643677
14232,7076FF0056060728,1652308822420,2022-05-11T22:40:22.420Z,-103,9.5,10.546,sea,-27.318825,38.73013,-27.281795,38.639798
14233,7076FF0056060728,1652308960780,2022-05-11T22:42:40.780Z,-102,10.2,10.846,sea,-27.318823,38.730137,-27.286355,38.635947
14234,7076FF0056060728,1652309099450,2022-05-11T22:44:59.450Z,-103,7.5,11.168,sea,-27.318798,38.73014,-27.290848,38.632102
14235,7076FF0056060728,1652309238540,2022-05-11T22:47:18.540Z,-102,7.2,11.514,sea,-27.31882,38.730137,-27.295407,38.628215
14237,7076FF0056060728,1652309377700,2022-05-11T22:49:37.700Z,-105,9.8,11.886,sea,-27.318815,38.730125,-27.29979,38.62427
14238,7076FF0056060728,1652309515953,2022-05-11T22:51:55.953Z,-108,8.0,12.27,sea,-27.31883,38.730125,-27.304167,38.620372
14239,7076FF0056060728,1652309653190,2022-05-11T22:54:13.190Z,-105,10.0,12.664,sea,-27.318832,38.730137,-27.308513,38.616528
14240,7076FF0056060728,1652309790950,2022-05-11T22:56:30.950Z,-106,9.0,13.077,sea,-27.318808,38.730137,-27.312855,38.612623
14241,7076FF0056060728,1652309929250,2022-05-11T22:58:49.250Z,-101,9.8,13.5,sea,-27.318836,38.730114,-27.31705,38.608717
14242,7076FF0056060728,1652310067510,2022-05-11T23:01:07.510Z,-104,7.8,13.926,sea,-27.318827,38.730137,-27.321313,38.604917
14243,7076FF0056060728,1652310204830,2022-05-11T23:03:24.830Z,-105,8.5,14.343,sea,-27.318802,38.730106,-27.325438,38.601217
14244,7076FF0056060728,1652310343430,2022-05-11T23:05:43.430Z,-108,9.0,14.79,sea,-27.318815,38.73013,-27.329618,38.597387
14245,7076FF0056060728,1652310482630,2022-05-11T23:08:02.630Z,-103,7.5,15.247,sea,-27.318825,38.730133,-27.333728,38.593508
14246,7076FF0056060728,1652310617940,2022-05-11T23:10:17.940Z,-102,9.5,15.683,sea,-27.318829,38.730125,-27.3376,38.589845
14247,7076FF0056060728,1652310757050,2022-05-11T23:12:37.050Z,-107,8.2,16.14,sea,-27.318836,38.730095,-27.341538,38.586027
14248,7076FF0056060728,1652310896170,2022-05-11T23:14:56.170Z,-108,6.2,16.568,sea,-27.318834,38.730103,-27.345985,38.582622
14249,7076FF0056060728,1652311035350,2022-05-11T23:17:15.350Z,-107,7.5,16.979,sea,-27.31882,38.73011,-27.350597,38.579447
14250,7076FF0056060728,1652311173710,2022-05-11T23:19:33.710Z,-107,10.0,17.392,sea,-27.31884,38.73009,-27.355402,38.57631
14251,7076FF0056060728,1652311353300,2022-05-11T23:22:33.300Z,-107,9.8,17.94,sea,-27.31884,38.730106,-27.361557,38.572257
14252,7076FF0056060728,1652311492740,2022-05-11T23:24:52.740Z,-106,9.8,18.382,sea,-27.31883,38.730114,-27.366285,38.56901
14253,7076FF0056060728,1652311630770,2022-05-11T23:27:10.770Z,-109,7.5,18.808,sea,-27.318819,38.730118,-27.371102,38.565972
14255,7076FF0056060728,1652311768700,2022-05-11T23:29:28.700Z,-107,6.2,19.235,sea,-27.318823,38.730118,-27.375938,38.562988
14256,7076FF0056060728,1652311907730,2022-05-11T23:31:47.730Z,-106,6.5,19.625,sea,-27.318825,38.7301,-27.381387,38.560507
14257,7076FF0056060728,1652312045740,2022-05-11T23:34:05.740Z,-108,8.0,20.037,sea,-27.318823,38.73012,-27.38679,38.557922
14258,7076FF0056060728,1652312184150,2022-05-11T23:36:24.150Z,-115,4.0,20.455,sea,-27.318813,38.730137,-27.392217,38.555343
14259,7076FF0056060728,1652312323190,2022-05-11T23:38:43.190Z,-105,8.8,20.889,sea,-27.318815,38.730118,-27.397707,38.552657
14260,7076FF0056060728,1652312458300,2022-05-11T23:40:58.300Z,-108,8.2,21.316,sea,-27.31881,38.730118,-27.403047,38.550063
14261,7076FF0056060728,1652312597460,2022-05-11T23:43:17.460Z,-106,7.5,21.752,sea,-27.318811,38.73012,-27.408622,38.547512
14262,7076FF0056060728,1652312738660,2022-05-11T23:45:38.660Z,-113,5.5,22.198,sea,-27.318838,38.730118,-27.414025,38.544852
14263,7076FF0056060728,1652312876070,2022-05-11T23:47:56.070Z,-103,8.2,22.653,sea,-27.318836,38.730137,-27.419665,38.542257
14264,7076FF0056060728,1652313014370,2022-05-11T23:50:14.370Z,-109,8.0,23.101,sea,-27.318838,38.730125,-27.425195,38.539703
14265,7076FF0056060728,1652313152840,2022-05-11T23:52:32.840Z,-113,6.5,23.502,sea,-27.318836,38.73013,-27.431173,38.537853
14266,7076FF0056060728,1652313290290,2022-05-11T23:54:50.290Z,-109,7.2,23.884,sea,-27.318825,38.730133,-27.437112,38.536225
14267,7076FF0056060728,1652313429230,2022-05-11T23:57:09.230Z,-108,5.5,24.225,sea,-27.318823,38.730114,-27.443345,38.535175
14269,7076FF0056060728,1652313566870,2022-05-11T23:59:26.870Z,-117,3.8,24.58,sea,-27.318819,38.73013,-27.449522,38.534072
14270,7076FF0056060728,1652313705730,2022-05-12T00:01:45.730Z,-106,6.8,24.94,sea,-27.318815,38.73015,-27.45574,38.53301
14271,7076FF0056060728,1652313843060,2022-05-12T00:04:03.060Z,-108,9.0,25.293,sea,-27.318853,38.73015,-27.461915,38.532037
14272,7076FF0056060728,1652313981620,2022-05-12T00:06:21.620Z,-110,7.8,25.659,sea,-27.318832,38.73012,-27.46816,38.531022
14273,7076FF0056060728,1652314120140,2022-05-12T00:08:40.140Z,-111,6.5,26.019,sea,-27.318836,38.73013,-27.47422,38.530083
14274,7076FF0056060728,1652314258400,2022-05-12T00:10:58.400Z,-107,6.2,26.394,sea,-27.318829,38.730133,-27.480333,38.529073
14275,7076FF0056060728,1652314397910,2022-05-12T00:13:17.910Z,-115,3.8,26.777,sea,-27.318836,38.730145,-27.48666,38.528152
14276,7076FF0056060728,1652314535370,2022-05-12T00:15:35.370Z,-114,5.8,27.152,sea,-27.318829,38.730114,-27.492732,38.52721
14277,7076FF0056060728,1652314672970,2022-05-12T00:17:52.970Z,-108,7.2,27.547,sea,-27.318832,38.730133,-27.498977,38.526253
14278,7076FF0056060728,1652314811370,2022-05-12T00:20:11.370Z,-112,7.0,27.934,sea,-27.318819,38.73013,-27.505238,38.52543
14279,7076FF0056060728,1652314950000,2022-05-12T00:22:30.000Z,-112,7.2,28.349,sea,-27.318846,38.730156,-27.511535,38.524397
14280,7076FF0056060728,1652315088310,2022-05-12T00:24:48.310Z,-113,5.2,28.762,sea,-27.318834,38.73015,-27.517838,38.523418
14281,7076FF0056060728,1652315226800,2022-05-12T00:27:06.800Z,-120,-2.8,29.175,sea,-27.318834,38.73013,-27.52415,38.522492
14282,7076FF0056060728,1652315365930,2022-05-12T00:29:25.930Z,-114,4.5,29.596,sea,-27.318842,38.730118,-27.530455,38.521528
14283,7076FF0056060728,1652315504200,2022-05-12T00:31:44.200Z,-105,8.2,30.025,sea,-27.31882,38.730156,-27.536815,38.520612
14284,7076FF0056060728,1652315642370,2022-05-12T00:34:02.370Z,-113,6.0,30.457,sea,-27.318838,38.73012,-27.543158,38.519615
14285,7076FF0056060728,1652315781180,2022-05-12T00:36:21.180Z,-115,3.2,30.883,sea,-27.31884,38.73014,-27.549478,38.518783
14286,7076FF0056060728,1652315919490,2022-05-12T00:38:39.490Z,-111,6.0,31.329,sea,-27.31882,38.73017,-27.555782,38.517785
14287,7076FF0056060728,1652316054930,2022-05-12T00:40:54.930Z,-121,-4.0,31.764,sea,-27.318844,38.730206,-27.561845,38.516762
14289,7076FF0056060728,1652316329320,2022-05-12T00:45:29.320Z,-117,3.2,32.666,sea,-27.318817,38.730133,-27.574243,38.514543
14291,7076FF0056060728,1652316467320,2022-05-12T00:47:47.320Z,-113,6.2,33.13,sea,-27.318817,38.730125,-27.580455,38.513363
14292,7076FF0056060728,1652316602550,2022-05-12T00:50:02.550Z,-113,4.0,33.603,sea,-27.318836,38.730125,-27.586618,38.512055
14293,7076FF0056060728,1652316741150,2022-05-12T00:52:21.150Z,-117,4.5,34.08,sea,-27.318817,38.730137,-27.592937,38.510893
